CustomerKey,Amount,Frequency,Recency
12481,$8.99 ,1,1028
12482,$49.99 ,1,736
12483,"$5,898.26 ",2,837
12484,"$4,441.04 ",2,862
12497,$42.28 ,1,913
12498,$39.99 ,1,915
12499,"$4,379.08 ",2,856
12500,"$4,475.38 ",2,848
12514,$8.99 ,1,1050
12515,$8.99 ,1,890
12516,$8.99 ,1,745
12517,$8.99 ,1,803
12531,$21.98 ,1,1018
12532,$235.72 ,4,737
12533,$271.95 ,2,992
12534,$8.99 ,1,844
12547,"$5,898.26 ",2,821
12548,"$4,368.06 ",2,854
12549,"$5,908.25 ",2,801
12550,$86.75 ,2,752
12551,$75.47 ,2,713
12564,$110.75 ,2,775
12565,$93.46 ,1,817
12566,$147.95 ,2,827
12567,$42.97 ,2,817
12581,"$2,646.40 ",2,805
12582,$83.97 ,2,789
12583,"$2,646.40 ",2,812
12584,"$2,633.39 ",2,775
12598,$42.97 ,2,819
12599,"$5,649.21 ",3,873
12600,$49.97 ,1,844
12601,$64.90 ,2,716
12614,"$5,918.24 ",2,801
12615,"$5,663.23 ",3,802
12616,$14.98 ,1,955
12617,$39.47 ,1,896
12631,"$10,799.52 ",4,937
12632,"$10,793.27 ",4,928
12633,$86.26 ,2,822
12634,"$6,787.76 ",3,981
12648,"$6,817.60 ",3,974
12649,$8.99 ,1,823
12650,"$10,813.63 ",4,919
12651,$8.99 ,1,817
12664,$77.96 ,2,813
12665,$74.54 ,3,825
12666,$34.56 ,3,732
13149,$64.97 ,2,763
13150,$89.24 ,2,878
13151,$91.95 ,1,757
13152,"$4,582.51 ",2,782
13166,$71.97 ,1,1014
13167,$42.28 ,1,785
13168,$74.98 ,1,826
13169,$191.97 ,2,807
13182,$165.95 ,2,755
13183,$195.97 ,2,1008
13184,$220.46 ,2,758
13185,$149.84 ,4,893
13186,$21.98 ,1,966
13199,$105.19 ,3,815
13200,$24.27 ,1,781
13201,$73.16 ,3,755
13202,"$4,558.52 ",2,1000
13216,$96.46 ,1,967
13217,"$2,351.96 ",1,835
13218,$85.48 ,1,789
13219,$21.98 ,1,817
13233,"$4,587.51 ",2,788
13234,$36.96 ,1,1064
13235,$56.97 ,1,1046
13236,$21.98 ,1,802
13249,"$4,795.34 ",2,893
13250,"$4,501.55 ",2,969
13251,"$6,844.42 ",3,968
13252,"$6,820.46 ",3,957
13266,$29.93 ,1,1016
13267,$124.93 ,4,724
13268,$289.70 ,4,849
13269,"$4,507.52 ",2,766
13283,"$4,498.53 ",2,959
13284,"$4,767.53 ",2,912
13285,$214.35 ,3,796
13286,"$4,516.53 ",2,949
13299,"$4,835.30 ",2,973
13300,$45.95 ,1,853
13301,$66.96 ,1,837
13302,$56.97 ,1,1035
13303,$66.25 ,3,846
13316,"$4,576.53 ",2,964
13317,$56.97 ,1,768
13318,$214.26 ,4,819
13319,"$4,647.51 ",2,954
13333,$21.98 ,1,828
13334,$71.95 ,1,883
13335,$71.97 ,1,761
13336,$106.96 ,1,997
13350,$132.45 ,3,702
13351,"$4,476.55 ",2,967
13352,$56.97 ,1,923
13353,"$4,547.50 ",2,791
13366,"$4,749.04 ",2,911
13367,"$4,516.53 ",2,972
13368,$71.97 ,1,796
13369,"$4,778.33 ",2,948
13868,$30.97 ,1,1012
13869,$21.98 ,1,789
13870,"$3,282.83 ",2,1044
13871,"$3,060.52 ",2,1041
13884,"$3,043.00 ",2,1053
13885,"$4,844.80 ",2,942
13886,"$4,536.54 ",2,924
13887,"$4,763.34 ",2,933
13888,$21.98 ,1,793
13901,$66.96 ,1,933
13902,$21.98 ,1,902
13903,"$4,511.54 ",2,943
13904,"$4,501.55 ",2,919
13918,"$2,397.95 ",1,745
13919,$85.48 ,1,726
13920,$266.97 ,4,793
13921,$56.97 ,1,818
13935,$56.97 ,1,1034
13936,$218.93 ,3,783
13937,$85.48 ,1,878
13938,"$3,071.01 ",2,1019
13951,$56.97 ,1,826
13952,$82.26 ,2,821
13953,"$6,840.75 ",3,742
13954,$128.46 ,3,818
13968,"$5,181.70 ",3,739
13969,$77.27 ,2,750
13970,"$6,843.14 ",3,751
13971,"$6,772.13 ",3,737
13985,$30.97 ,1,983
13986,"$1,893.91 ",2,1013
13987,"$2,329.99 ",1,737
13988,$195.52 ,4,820
14001,$106.96 ,1,875
14002,$85.48 ,1,1021
14003,"$1,579.40 ",2,822
14004,$56.97 ,1,857
21286,$68.97 ,1,776
21293,"$1,763.97 ",1,744
21295,$56.97 ,1,783
21302,$69.97 ,1,953
21304,$23.97 ,1,953
21309,"$1,183.47 ",1,1055
21311,"$4,472.58 ",2,735
21318,$36.96 ,1,824
21320,$99.96 ,1,836
21327,"$1,120.49 ",1,924
21329,"$1,179.47 ",1,811
21334,"$1,155.48 ",1,879
21336,"$2,628.35 ",2,990
21343,"$1,170.48 ",1,853
21345,$29.93 ,1,875
21352,"$2,625.39 ",2,996
21354,"$2,646.40 ",2,1000
21359,"$3,032.31 ",2,954
21361,"$2,997.32 ",2,975
21368,$14.98 ,1,915
21370,$39.98 ,1,898
21377,$69.99 ,1,940
21379,"$2,992.33 ",2,954
21384,"$2,921.02 ",2,952
21386,$539.99 ,1,735
21393,"$4,925.17 ",2,838
21395,$98.97 ,1,725
21402,"$4,624.91 ",2,836
21404,"$4,684.39 ",2,849
21409,$35.00 ,1,981
21411,"$1,147.77 ",1,764
21418,"$4,659.90 ",2,829
21420,$78.48 ,1,792
21427,"$1,155.48 ",1,763
21429,"$1,174.48 ",1,743
21434,"$1,183.47 ",1,735
21436,"$1,193.95 ",1,735
21443,$49.97 ,1,1038
21445,$113.47 ,1,1036
21452,$49.97 ,1,915
21454,$9.99 ,1,793
21459,$14.98 ,1,1049
21461,$141.98 ,1,792
21468,$64.98 ,1,839
21470,$562.96 ,1,1077
21952,$99.47 ,1,947
21954,$35.00 ,1,730
21956,"$4,632.86 ",2,782
21961,$42.28 ,1,1034
21963,$39.99 ,1,970
21970,$32.28 ,1,776
21972,$40.23 ,1,947
21977,$74.98 ,1,933
21979,"$3,936.54 ",2,816
21981,$75.97 ,1,781
21986,"$3,882.55 ",2,777
21988,$35.00 ,1,769
21995,$37.29 ,1,866
21997,$39.99 ,1,788
22002,$78.98 ,1,854
22004,"$3,917.54 ",2,793
22006,$42.28 ,1,1018
22011,$68.97 ,1,762
22013,$565.47 ,1,747
22020,$56.97 ,1,826
22022,$49.97 ,1,779
22029,$30.97 ,1,748
22031,"$3,896.53 ",2,771
22036,"$1,155.48 ",1,745
22038,$84.95 ,1,1060
22045,$561.92 ,1,992
22047,$23.97 ,1,832
22054,$563.77 ,1,993
22056,$34.98 ,1,845
22061,"$1,145.48 ",1,735
22063,$78.98 ,1,715
22070,$14.98 ,1,877
22072,$617.47 ,1,1005
22079,$24.27 ,1,813
22081,$29.99 ,1,1000
22086,$29.99 ,1,932
22088,$570.47 ,1,991
22095,$141.98 ,1,781
22097,$61.96 ,1,1048
22104,$553.97 ,1,968
22106,$553.97 ,1,964
22111,"$1,174.48 ",1,760
22113,$588.96 ,1,958
22120,"$5,962.34 ",2,1032
22122,$94.46 ,1,992
22129,$574.98 ,1,962
22131,$561.48 ,1,956
22136,$553.97 ,1,969
22138,$37.27 ,1,988
22145,$37.27 ,1,1014
22147,$69.99 ,1,859
22154,$36.96 ,1,1060
22156,$69.99 ,1,1030
22161,$71.94 ,1,741
22163,$37.27 ,1,1060
22170,"$2,745.33 ",2,972
22172,"$2,932.30 ",2,951
22179,$21.98 ,1,929
22181,"$4,673.88 ",2,783
22186,"$1,174.48 ",1,738
22663,$574.98 ,1,828
22665,$586.97 ,1,959
22672,$29.48 ,1,913
22674,$574.98 ,1,912
22679,$611.96 ,1,852
22681,$131.95 ,1,934
22688,$38.98 ,1,889
22690,"$2,523.92 ",1,797
22697,$83.97 ,1,1030
22699,$162.99 ,1,768
22704,$41.93 ,1,929
22706,$66.97 ,1,714
22708,$88.97 ,1,842
22713,"$4,148.19 ",2,736
22715,$85.48 ,1,959
22722,$562.96 ,1,894
22724,$69.97 ,1,886
22729,$69.97 ,1,999
22731,$69.97 ,1,905
22733,$548.98 ,1,910
22738,$119.96 ,1,806
22740,$29.99 ,1,784
22747,$32.28 ,1,990
22749,$600.46 ,1,903
22756,$69.97 ,1,974
22758,$562.96 ,1,1001
22763,$69.97 ,1,813
22765,"$5,978.61 ",2,842
22772,$4.99 ,1,1013
22774,$29.99 ,1,736
22781,$37.27 ,1,723
22783,$69.97 ,1,843
22788,$603.96 ,1,901
22790,$574.98 ,1,889
22797,"$2,309.97 ",1,741
22799,$34.98 ,1,768
22806,$38.98 ,1,807
22808,"$2,478.34 ",1,1076
22813,$119.96 ,1,795
22815,$12.98 ,1,855
22822,"$2,475.95 ",1,1095
22824,"$2,304.98 ",1,747
22831,$39.98 ,1,974
22833,$29.48 ,1,799
22838,$29.99 ,1,896
22840,$37.29 ,1,801
22847,$37.29 ,1,964
22849,$50.23 ,1,752
22856,$4.99 ,1,889
22858,$4.99 ,1,714
22863,$29.99 ,1,986
22865,$37.27 ,1,820
22872,$539.99 ,1,896
22874,$548.98 ,1,984
22881,"$5,997.33 ",2,773
22883,$29.99 ,1,1015
22888,$539.99 ,1,979
22890,$69.97 ,1,782
22897,$561.92 ,1,967
22899,$600.46 ,1,975
23381,$37.27 ,1,702
23383,$600.46 ,1,847
23390,$539.99 ,1,847
23392,$553.97 ,1,854
23399,$561.48 ,1,854
14005,"$3,319.40 ",2,943
14018,$63.87 ,2,797
14019,$61.58 ,2,726
14020,"$6,831.76 ",3,751
14021,$21.98 ,1,965
14035,$65.96 ,1,887
14036,"$1,839.92 ",2,1003
14037,"$1,898.90 ",2,982
14038,"$6,819.12 ",3,744
14052,$86.26 ,2,939
14053,$86.26 ,2,1056
14054,$280.76 ,3,706
14055,"$5,177.40 ",3,733
14068,$77.27 ,2,864
14069,$173.94 ,2,737
14070,"$5,618.93 ",3,871
14071,"$5,617.92 ",3,883
14085,$36.96 ,1,981
14086,$70.15 ,2,710
14087,$341.97 ,3,906
14088,"$2,755.42 ",2,953
14571,$89.97 ,1,862
14572,"$3,016.07 ",2,892
14573,$39.98 ,1,826
14586,$233.94 ,3,741
14587,$7.28 ,1,948
14588,$39.98 ,1,832
14589,"$1,468.59 ",2,899
14603,"$3,034.07 ",2,886
14604,$137.95 ,3,970
14605,"$4,750.01 ",2,812
14606,"$4,716.02 ",2,806
14620,$4.99 ,1,882
14621,$103.48 ,1,741
14622,$28.96 ,1,962
14623,$64.47 ,1,1030
14636,"$1,538.58 ",2,904
14637,$39.98 ,1,828
14638,$26.97 ,1,743
14639,"$1,547.57 ",2,899
14640,$812.42 ,1,887
14653,"$1,547.57 ",2,878
14654,$7.28 ,1,1004
14655,$174.96 ,3,965
14656,"$3,084.06 ",2,901
14670,"$2,919.89 ",2,910
14671,"$2,934.37 ",2,873
14672,"$5,237.72 ",3,776
14673,"$5,117.75 ",3,763
14687,$80.96 ,1,844
14688,$74.98 ,1,1041
14689,$4.99 ,1,732
14690,$128.97 ,1,741
14703,$42.28 ,1,1047
14704,$95.94 ,1,1060
14705,"$5,875.55 ",2,794
14706,$24.99 ,1,846
14720,"$5,900.55 ",2,797
14721,$4.99 ,1,749
14722,"$1,468.59 ",2,879
14723,$87.57 ,3,924
14737,"$1,873.58 ",2,961
14738,"$1,503.58 ",2,852
14739,"$1,500.87 ",2,836
14740,"$1,533.56 ",2,848
14753,"$1,468.59 ",2,829
14754,"$1,500.87 ",2,828
14755,"$1,592.57 ",2,824
14756,"$1,588.57 ",2,849
14757,"$1,538.58 ",2,844
14770,"$6,679.59 ",3,811
14771,"$6,689.58 ",3,805
14772,"$4,380.04 ",2,798
14773,"$7,015.61 ",3,915
14787,$163.45 ,2,762
14788,$4.99 ,1,1033
14789,"$4,382.74 ",2,806
14790,"$7,004.57 ",3,927
14804,$138.96 ,2,886
14805,$101.46 ,1,922
14806,$242.94 ,2,931
14807,$39.98 ,1,830
15288,"$1,574.46 ",2,764
15289,"$1,574.46 ",2,792
15290,"$1,676.46 ",2,786
15291,$889.47 ,1,776
15305,$15.23 ,1,984
15306,$89.97 ,1,728
15307,$39.98 ,1,1006
15308,"$1,622.47 ",2,791
15322,"$3,152.95 ",2,864
15323,$804.47 ,1,771
15324,$50.94 ,1,744
15325,"$1,584.76 ",2,778
15338,"$1,597.70 ",2,782
15339,"$1,622.47 ",2,778
15340,$156.04 ,3,758
15341,"$1,622.47 ",2,764
15342,"$1,646.96 ",2,788
15355,$35.00 ,1,788
15356,$119.98 ,1,1029
15357,"$7,232.37 ",3,899
15358,$39.98 ,1,754
15372,"$3,105.27 ",2,866
15373,$39.98 ,1,748
15374,"$3,177.96 ",2,862
15375,$67.93 ,1,905
15389,"$3,152.96 ",2,861
15390,$39.98 ,1,847
15391,"$4,828.01 ",2,789
15392,$39.98 ,1,933
15405,$15.23 ,1,976
15406,$7.28 ,1,1018
15407,$39.98 ,1,790
15408,$39.98 ,1,852
15422,"$1,633.94 ",2,754
15423,$4.99 ,1,1026
15424,$30.97 ,1,742
15425,"$3,772.41 ",2,837
15439,"$3,804.08 ",2,806
15440,"$6,736.56 ",3,736
15441,$77.27 ,2,942
15442,$93.48 ,1,911
15455,"$3,099.29 ",2,809
15456,"$2,815.52 ",2,828
15457,"$2,781.54 ",2,835
15458,$4.99 ,1,868
15459,$34.92 ,1,915
15472,"$1,560.43 ",2,745
15473,"$1,552.48 ",2,761
15474,"$1,676.46 ",2,749
15475,"$1,587.46 ",2,734
15489,"$1,685.45 ",2,758
15490,"$4,813.52 ",2,777
15491,"$3,181.46 ",2,883
15492,"$3,117.45 ",2,864
15505,$7.28 ,1,921
15506,"$1,552.48 ",2,756
15507,$267.84 ,3,885
15508,$39.98 ,1,891
15509,$39.98 ,1,1021
15522,$26.97 ,1,866
16007,"$2,329.99 ",1,854
16008,$4.99 ,1,719
16009,$170.45 ,2,820
16010,$7.28 ,1,885
16024,$4.99 ,1,721
16025,"$3,831.89 ",2,755
16026,"$3,804.08 ",2,742
16027,"$3,826.40 ",2,756
16040,$64.97 ,1,1033
16041,$64.97 ,1,1066
16042,$24.99 ,1,915
16043,$61.96 ,2,755
16057,$39.98 ,1,1052
16058,$38.25 ,2,785
16059,$146.97 ,1,1018
16060,$7.28 ,1,707
16074,$39.98 ,1,959
16075,$7.28 ,1,796
16076,$7.28 ,1,715
16077,"$2,401.45 ",1,833
16090,$604.96 ,1,807
16091,$39.98 ,1,918
16092,$7.28 ,1,828
16093,$554.97 ,1,824
16094,$567.27 ,1,838
16107,$39.98 ,1,961
16108,$633.96 ,1,803
16109,$548.98 ,1,797
23401,$39.98 ,1,840
23406,$29.99 ,1,1048
23408,"$4,218.82 ",2,922
23415,"$3,588.83 ",2,1012
23417,"$3,337.04 ",2,1008
23424,$29.48 ,1,987
23426,$39.98 ,1,809
23431,"$4,158.32 ",2,914
23433,"$3,882.55 ",2,902
23435,"$3,917.54 ",2,886
23440,$33.98 ,1,894
23442,$4.99 ,1,1032
23449,$7.28 ,1,1051
23451,$34.98 ,1,981
23456,$157.27 ,1,952
23458,$41.95 ,1,873
23460,$649.46 ,1,799
23465,$34.98 ,1,1010
23467,$29.99 ,1,712
23474,$600.46 ,1,816
23476,$4.99 ,1,885
23483,$32.28 ,1,921
23485,$89.97 ,1,731
23490,$43.97 ,1,962
23492,$588.96 ,1,777
23499,$539.99 ,1,771
23501,$37.27 ,1,828
23508,$561.48 ,1,771
23510,$553.97 ,1,851
23515,$539.99 ,1,832
23517,$78.96 ,1,802
23524,"$3,598.83 ",2,1025
23526,"$3,563.84 ",2,1009
23533,"$3,917.54 ",2,894
23535,$4.99 ,1,870
23540,"$3,626.82 ",2,986
23542,"$3,337.04 ",2,988
23549,$93.49 ,1,946
23551,$39.98 ,1,833
23558,$34.98 ,1,810
23560,$553.97 ,1,800
23565,$34.98 ,1,734
23567,$39.98 ,1,931
23574,"$3,337.04 ",2,968
23576,$39.98 ,1,954
23583,"$4,829.39 ",2,931
23585,$565.47 ,1,788
23590,$69.97 ,1,725
23592,"$5,279.26 ",2,813
23599,$42.93 ,1,745
23601,$6.28 ,1,920
23608,"$2,510.94 ",1,1041
23610,$38.98 ,1,709
24092,"$2,481.82 ",1,790
24094,$39.98 ,1,1066
24101,"$1,170.48 ",1,903
24103,"$1,754.98 ",1,1047
24108,$3.99 ,1,979
24110,"$2,393.06 ",1,1017
24117,$12.98 ,1,831
24119,$13.98 ,1,840
24126,$29.48 ,1,865
24128,$93.97 ,1,890
24133,$48.97 ,1,963
24135,"$2,419.06 ",1,1008
24142,$7.28 ,1,805
24144,$39.98 ,1,808
24151,$58.98 ,1,853
24153,"$2,418.05 ",1,991
24158,"$2,398.05 ",1,959
24160,"$3,046.84 ",2,869
24162,"$3,004.83 ",2,877
24167,"$2,983.34 ",2,848
24169,"$2,735.53 ",2,853
24176,"$3,042.82 ",2,844
24178,"$2,810.53 ",2,848
24183,"$2,461.55 ",1,946
24185,$7.28 ,1,725
24187,"$1,155.48 ",1,870
24192,"$1,155.48 ",1,837
24194,"$2,418.05 ",1,919
24201,"$2,428.05 ",1,902
24203,"$2,469.05 ",1,869
24210,"$1,729.97 ",1,1011
24212,"$1,155.48 ",1,845
24217,"$1,209.47 ",1,846
24219,"$2,433.04 ",1,882
24226,$69.97 ,1,871
24228,$15.23 ,1,780
24235,"$4,829.39 ",2,821
24237,$71.58 ,1,746
24242,"$2,756.54 ",2,849
24244,"$3,617.83 ",2,951
24251,"$2,983.34 ",2,847
24253,$9.99 ,1,813
24260,$44.97 ,1,754
24262,$38.88 ,1,920
24267,$22.93 ,1,920
24269,$14.98 ,1,839
24276,$23.97 ,1,1028
24278,$184.48 ,1,943
24285,$32.60 ,1,909
24287,$100.09 ,1,746
24292,$38.88 ,1,1051
24294,$45.58 ,1,840
24301,"$4,144.34 ",2,811
24303,"$4,207.32 ",2,819
24310,"$4,829.39 ",2,734
24312,$36.59 ,1,888
24317,$34.89 ,1,1044
24319,$36.59 ,1,779
24326,$556.26 ,1,744
24328,$574.98 ,1,744
24805,$4.99 ,1,917
24810,"$2,419.06 ",1,796
24812,$82.59 ,1,941
24819,"$2,393.06 ",1,991
24821,$42.84 ,1,892
24828,"$2,419.06 ",1,774
24830,$96.07 ,1,992
24835,"$1,170.48 ",1,781
24837,$587.92 ,1,866
24844,$25.48 ,1,750
24846,$23.78 ,1,937
24853,$39.98 ,1,866
24855,$25.48 ,1,1047
24860,"$2,520.31 ",1,928
24862,$75.48 ,1,935
24869,$39.98 ,1,829
24871,$35.72 ,1,900
24878,$23.78 ,1,956
24880,$39.98 ,1,743
24885,$31.73 ,1,719
24887,"$2,218.90 ",2,1025
24889,"$2,269.91 ",2,1018
24894,$4.99 ,1,1047
24896,$15.23 ,1,773
24903,"$2,164.91 ",2,1027
24905,"$2,195.91 ",2,1004
24910,"$2,183.91 ",2,994
24912,"$2,120.93 ",2,992
24914,"$2,149.91 ",2,973
24919,"$2,212.89 ",2,973
24921,"$2,180.41 ",2,963
24928,$27.28 ,1,992
24930,$64.97 ,1,1052
24937,$32.60 ,1,758
24939,$7.28 ,1,865
24944,$125.57 ,1,1006
24946,$38.88 ,1,984
24953,$27.28 ,1,931
24955,$742.35 ,1,907
24962,$32.60 ,1,892
24964,$121.57 ,1,713
24969,$34.89 ,1,1040
24971,$152.60 ,1,791
24978,$155.08 ,1,900
24980,$32.60 ,1,940
24987,"$2,413.06 ",1,779
24989,$36.59 ,1,1061
24994,$34.89 ,1,1067
24996,"$2,418.05 ",1,791
25003,$49.48 ,1,928
25005,$64.97 ,1,1006
25012,$74.46 ,1,992
25014,"$2,419.06 ",1,751
25019,$23.97 ,1,769
25021,"$1,554.41 ",2,814
25028,$23.78 ,1,724
25030,"$2,180.41 ",2,862
16110,$650.47 ,1,798
16124,$614.45 ,1,773
16125,$588.96 ,1,758
16126,$579.97 ,1,823
16127,$618.47 ,1,808
16141,$589.96 ,1,792
16142,$563.96 ,1,785
16143,$26.97 ,1,990
16144,"$2,376.96 ",1,807
16157,"$4,391.41 ",2,788
16158,"$4,369.09 ",2,786
16159,"$4,411.65 ",2,738
16160,"$2,644.07 ",2,926
16174,$140.45 ,2,926
16175,$70.25 ,2,704
16176,"$4,404.08 ",2,757
16177,$133.34 ,2,900
16191,$26.97 ,2,732
16192,$101.45 ,2,977
16193,$90.47 ,2,979
16194,$49.48 ,1,1012
16207,"$7,226.37 ",3,850
16208,$119.96 ,1,1032
16209,$30.97 ,1,1061
16210,$645.94 ,1,745
16211,$586.97 ,1,759
16224,$556.26 ,1,1038
16225,$553.97 ,1,1033
16226,$553.97 ,1,1033
16227,$80.96 ,1,1065
16726,$7.28 ,1,735
16727,"$2,451.30 ",1,944
16728,"$2,443.35 ",1,935
16729,$38.92 ,2,807
16742,"$6,044.59 ",2,1022
16743,"$6,070.59 ",2,1007
16744,"$6,070.59 ",2,1028
16745,"$6,021.62 ",2,1015
16759,$7.28 ,1,799
16760,$67.97 ,1,1026
16761,"$2,475.95 ",1,831
16762,"$2,479.94 ",1,830
16776,"$2,443.35 ",1,824
16777,$124.99 ,1,1040
16778,"$2,541.32 ",1,795
16779,"$2,297.28 ",1,798
16792,"$1,735.98 ",1,1078
16793,"$1,788.95 ",1,1088
16794,"$1,785.97 ",1,1080
16795,$67.93 ,1,767
16796,$54.98 ,1,958
16809,$13.98 ,1,806
16810,"$3,064.63 ",2,793
16811,"$1,700.99 ",1,1037
16812,"$1,735.98 ",1,1048
16826,"$6,953.58 ",3,860
16827,"$7,205.36 ",3,800
16828,"$7,182.66 ",3,806
16829,"$7,185.37 ",3,818
16842,$4.99 ,1,797
16843,$89.97 ,1,795
16844,"$2,369.97 ",1,800
16845,"$2,380.47 ",1,817
16846,$180.95 ,2,986
16859,"$2,380.47 ",1,805
16860,$4.99 ,1,1024
16861,$13.98 ,1,717
16862,$39.98 ,1,717
16876,$151.84 ,3,756
16877,$39.98 ,1,1049
16878,"$1,735.98 ",1,1041
16879,"$1,728.27 ",1,1038
16893,"$2,325.96 ",1,805
16894,"$1,763.97 ",1,1029
16895,"$1,760.47 ",1,1017
16896,"$1,714.97 ",1,1020
16909,"$2,376.96 ",1,795
16910,$141.96 ,2,901
16911,$58.98 ,1,841
16912,"$2,380.47 ",1,765
16913,$13.98 ,1,860
16926,$44.95 ,2,741
16927,$38.92 ,2,702
16928,"$4,698.76 ",2,926
16929,"$4,733.75 ",2,920
16943,$37.93 ,1,912
16944,"$4,253.81 ",2,1092
16945,"$3,262.83 ",2,742
16946,"$3,071.03 ",2,737
17427,"$2,371.96 ",1,767
17428,$39.98 ,1,944
17429,$4.99 ,1,761
17430,$4.99 ,1,953
17431,$4.99 ,1,1019
17444,$124.99 ,1,931
17445,"$1,729.97 ",1,936
17446,"$2,384.96 ",1,763
17447,$13.98 ,1,1060
17461,"$2,406.95 ",1,782
17462,"$2,334.98 ",1,778
17463,"$1,773.95 ",1,936
17464,"$1,784.96 ",1,922
17478,"$4,758.24 ",2,938
17479,$163.40 ,2,939
17480,"$1,725.98 ",1,927
17481,$126.94 ,2,972
17494,$111.96 ,2,948
17495,$119.91 ,2,814
17496,$229.45 ,2,717
17497,"$1,717.26 ",1,886
17511,"$4,150.53 ",2,1075
17512,"$4,170.54 ",2,1091
17513,"$4,260.24 ",2,1084
17514,"$4,142.23 ",2,1061
17528,$54.98 ,1,784
17529,$13.98 ,1,826
17530,$79.47 ,1,891
17531,$13.98 ,1,931
17544,"$2,359.98 ",1,786
17545,"$2,341.97 ",1,774
17546,"$2,318.96 ",1,789
17547,$4.99 ,1,901
17548,"$1,700.99 ",1,893
17561,"$1,735.98 ",1,891
17562,$13.98 ,1,923
17563,"$2,397.91 ",1,772
17564,"$1,735.98 ",1,907
17578,$7.28 ,1,935
17579,$151.43 ,2,752
17580,"$2,404.97 ",1,774
17581,"$2,369.45 ",1,787
17595,"$1,785.97 ",1,776
17596,"$1,750.98 ",1,870
17597,"$1,723.96 ",1,863
17598,$39.98 ,1,878
17611,$39.98 ,1,957
17612,"$2,351.96 ",1,767
17613,"$2,401.95 ",1,827
17614,"$1,700.99 ",1,874
17628,$106.24 ,2,964
17629,"$4,173.32 ",2,1060
17630,$4.99 ,1,1057
17631,$97.96 ,1,1018
17645,$132.27 ,2,779
17646,"$2,751.42 ",2,956
17647,"$4,122.76 ",3,790
17648,"$4,122.74 ",3,775
17661,"$1,709.98 ",1,877
17662,"$1,763.97 ",1,879
17663,$7.28 ,1,1013
17664,$624.95 ,1,940
18146,$31.97 ,1,799
18147,"$6,930.59 ",3,742
18148,"$1,518.58 ",2,966
18149,$50.23 ,2,791
18163,"$3,044.06 ",2,831
18164,"$3,330.42 ",2,825
18165,$82.26 ,2,818
18166,"$7,200.37 ",3,750
18179,$4.99 ,1,988
18180,$12.94 ,1,965
18181,$185.92 ,2,938
18182,$4.99 ,1,996
18183,"$3,343.36 ",2,843
18196,"$4,133.24 ",2,861
18197,$30.97 ,2,832
18198,"$4,143.25 ",2,798
18199,$99.94 ,2,912
18213,"$6,070.59 ",2,1079
18214,"$6,093.20 ",2,1084
25037,"$2,174.92 ",2,922
25039,$32.60 ,1,772
25521,$30.48 ,1,1049
25523,$38.98 ,1,866
25530,$23.78 ,1,868
25532,"$1,223.84 ",1,1027
25537,$38.98 ,1,800
25539,"$1,277.83 ",1,962
25546,"$1,179.47 ",1,793
25548,$603.49 ,1,779
25555,"$1,277.56 ",2,799
25557,"$1,262.87 ",2,798
25562,"$1,239.09 ",2,796
25564,"$1,253.07 ",2,795
25571,$588.96 ,1,744
25573,"$1,155.48 ",1,788
25580,$39.98 ,1,924
25582,"$1,164.47 ",1,755
25587,$539.99 ,1,737
25589,$539.99 ,1,742
25596,$539.99 ,1,744
25598,"$1,151.76 ",1,757
25605,$600.46 ,1,1082
25607,"$1,253.32 ",1,867
25612,$574.98 ,1,1057
25614,"$1,228.83 ",1,861
25616,$539.99 ,1,1054
25621,$89.97 ,1,823
25623,"$2,398.05 ",1,921
25630,$39.98 ,1,1003
25632,$53.98 ,1,1030
25637,"$2,510.94 ",1,881
25639,"$1,228.83 ",1,805
25641,$561.48 ,1,1096
25646,$539.99 ,1,1047
25648,$4.99 ,1,916
25655,$571.72 ,1,1015
25657,$609.45 ,1,984
25662,$94.97 ,1,837
25664,$27.77 ,1,803
25666,$39.98 ,1,941
25671,$30.48 ,1,1023
25673,$7.28 ,1,830
25680,$27.77 ,1,929
25682,$38.98 ,1,948
25689,$6.28 ,1,904
25691,$27.77 ,1,1034
25696,$42.97 ,1,824
25698,$68.97 ,1,847
25705,"$1,274.08 ",2,765
25707,"$1,262.06 ",2,793
25714,"$1,308.06 ",2,764
25716,"$1,302.59 ",2,774
25721,$583.97 ,1,1013
25723,$777.34 ,1,1089
25730,"$2,469.05 ",1,970
25732,$638.95 ,1,1029
25739,$539.99 ,1,1017
25741,$567.76 ,1,1032
25746,$561.48 ,1,1011
25748,$539.99 ,1,1024
25755,$6.28 ,1,854
26234,"$3,292.94 ",2,786
26239,$51.96 ,1,782
26241,"$3,320.25 ",2,785
26248,$68.97 ,1,908
26250,$156.27 ,1,1050
26257,$82.95 ,1,849
26259,$68.97 ,1,1004
26264,$31.28 ,1,1015
26266,$93.46 ,1,952
26273,$60.47 ,1,914
26275,$27.28 ,1,904
26282,$123.95 ,1,742
26284,$27.28 ,1,817
26289,$29.98 ,1,919
26291,$35.23 ,1,1025
26298,"$3,340.26 ",2,754
26300,"$3,298.94 ",2,757
26307,"$2,848.76 ",2,1083
26309,"$2,800.44 ",2,1075
26314,$88.98 ,1,960
26316,"$1,000.44 ",1,1414
26323,$27.28 ,1,775
26325,"$4,478.46 ",2,859
26332,$49.48 ,1,867
26334,$27.28 ,1,824
26339,"$4,455.49 ",2,880
